entity_name,technique_id_seq,num_techniques,motive,source,source_type
ScatteredSpider2,T1589 -> T1598 -> T1588 -> T1190 -> T1133 -> T1566 -> T1078 -> T1047 -> T1098 -> T1621 -> T1003 -> T1087 -> T1046 -> T1069 -> T1021 -> T1530 -> T1213 -> T1105 -> T1572 -> T1090 -> T1219 -> T1102 -> T1578 -> T1684,24,Financial,https://attack.mitre.org/campaigns/C0027/,bounded_incident
Unknown6,T1588 -> T1566 -> T1059 -> T1203 -> T1053 -> T1127 -> T1204 -> T1047 -> T1057 -> T1518 -> T1082 -> T1016 -> T1033 -> T1497 -> T1119 -> T1005 -> T1071 -> T1573 -> T1105 -> T1020 -> T1041 -> T1140 -> T1036 -> T1027 -> T1221,25,Espionage,https://attack.mitre.org/campaigns/C0001/,bounded_incident
OilRig,T1584 -> T1587 -> T1059 -> T1053 -> T1555 -> T1217 -> T1518 -> T1082 -> T1074 -> T1071 -> T1132 -> T1140,12,Espionage,https://attack.mitre.org/campaigns/C0044/,bounded_incident
MirrorFace,T1586 -> T1587 -> T1585 -> T1588 -> T1608 -> T1566 -> T1059 -> T1127 -> T1204 -> T1047 -> T1137 -> T1217 -> T1083 -> T1082 -> T1016 -> T1219 -> T1685 -> T1070 -> T1036 -> T1553,20,Espionage,https://attack.mitre.org/campaigns/C0060/,bounded_incident
Unknown7,T1591 -> T1588 -> T1190 -> T1059 -> T1106 -> T1569 -> T1098 -> T1543 -> T1505 -> T1003 -> T1087 -> T1069 -> T1018 -> T1614 -> T1033 -> T1021 -> T1550 -> T1665 -> T1219 -> T1070 -> T1036,21,Espionage,https://attack.mitre.org/campaigns/C0061/,bounded_incident
Lazarus_3,T1589 -> T1591 -> T1593 -> T1583 -> T1584 -> T1587 -> T1585 -> T1588 -> T1608 -> T1566 -> T1059 -> T1106 -> T1053 -> T1204 -> T1047 -> T1547 -> T1505 -> T1110 -> T1087 -> T1622 -> T1083 -> T1614 -> T1497 -> T1534 -> T1560 -> T1005 -> T1071 -> T1573 -> T1105 -> T1041 -> T1567 -> T1070 -> T1036 -> T1027 -> T1684 -> T1553 -> T1218 -> T1221 -> T1220,39,Espionage,https://attack.mitre.org/campaigns/C0022/,bounded_incident
WinntiGroup,T1588 -> T1190 -> T1133 -> T1078 -> T1059 -> T1574 -> T1053 -> T1547 -> T1543 -> T1505 -> T1003 -> T1087 -> T1083 -> T1135 -> T1201 -> T1120 -> T1069 -> T1057 -> T1018 -> T1082 -> T1016 -> T1049 -> T1033 -> T1007 -> T1124 -> T1560 -> T1005 -> T1071 -> T1036 -> T1027,30,Espionage,https://attack.mitre.org/campaigns/C0012/,bounded_incident
Unknown8,T1583 -> T1585 -> T1588 -> T1059 -> T1574 -> T1106 -> T1569 -> T1204 -> T1543 -> T1112 -> T1548 -> T1083 -> T1057 -> T1082 -> T1560 -> T1005 -> T1074 -> T1071 -> T1105 -> T1041 -> T1140 -> T1070 -> T1036 -> T1027 -> T1553,25,Espionage,https://attack.mitre.org/campaigns/C0006/,bounded_incident
UTA0218,T1584 -> T1588 -> T1190 -> T1078 -> T1059 -> T1559 -> T1053 -> T1003 -> T1021 -> T1005 -> T1074 -> T1071 -> T1105 -> T1090,14,Espionage,https://attack.mitre.org/campaigns/C0048/,bounded_incident
Lazarus_4,T1583 -> T1584 -> T1587 -> T1608 -> T1059 -> T1559 -> T1106 -> T1204 -> T1547 -> T1055 -> T1105 -> T1090 -> T1036,13,Espionage,https://attack.mitre.org/campaigns/C0013/,bounded_incident
Unknown9,T1589 -> T1583 -> T1587 -> T1585 -> T1588 -> T1190 -> T1133 -> T1078 -> T1059 -> T1106 -> T1053 -> T1569 -> T1047 -> T1112 -> T1505 -> T1055 -> T1555 -> T1056 -> T1111 -> T1003 -> T1558 -> T1552 -> T1087 -> T1083 -> T1680 -> T1046 -> T1135 -> T1120 -> T1069 -> T1057 -> T1012 -> T1018 -> T1518 -> T1082 -> T1016 -> T1049 -> T1033 -> T1007 -> T1124 -> T1570 -> T1021 -> T1560 -> T1119 -> T1115 -> T1005 -> T1074 -> T1071 -> T1001 -> T1573 -> T1105 -> T1095 -> T1571 -> T1090 -> T1041 -> T1686 -> T1685 -> T1070 -> T1036 -> T1027,59,Espionage,https://attack.mitre.org/campaigns/C0014/,bounded_incident
MustangPanda,T1583 -> T1588 -> T1608 -> T1566 -> T1059 -> T1203 -> T1574 -> T1204 -> T1547 -> T1082 -> T1071 -> T1095 -> T1090 -> T1480 -> T1564 -> T1036 -> T1027 -> T1553 -> T1218,19,Espionage,https://attack.mitre.org/campaigns/C0047/,bounded_incident
UNC3886,T1587 -> T1078 -> T1059 -> T1203 -> T1554 -> T1205 -> T1055 -> T1040 -> T1057 -> T1016 -> T1573 -> T1105 -> T1104 -> T1095 -> T1571 -> T1090 -> T1041 -> T1140 -> T1070 -> T1036 -> T1027 -> T1690 -> T1014,23,Espionage,https://attack.mitre.org/campaigns/C0056/,bounded_incident
APT29,T1589 -> T1583 -> T1584 -> T1587 -> T1190 -> T1133 -> T1195 -> T1199 -> T1078 -> T1059 -> T1053 -> T1047 -> T1098 -> T1546 -> T1484 -> T1555 -> T1606 -> T1003 -> T1558 -> T1539 -> T1552 -> T1087 -> T1482 -> T1083 -> T1680 -> T1069 -> T1057 -> T1018 -> T1016 -> T1021 -> T1550 -> T1560 -> T1213 -> T1005 -> T1074 -> T1114 -> T1071 -> T1568 -> T1665 -> T1105 -> T1090 -> T1048 -> T1140 -> T1686 -> T1685 -> T1070 -> T1036 -> T1553 -> T1218,49,Espionage,https://attack.mitre.org/campaigns/C0024/,bounded_incident
